route_id,service_id,trip_id,trip_headsign,block_id,trip_short_name,direction_id,wheelchair_accessible,shape_id
新町線(12082),平日,平日_20時20分_系統12082,B1明の星→青森駅（新町線）,,,1,1,12082
横内環状(14022),平日,平日_20時20分_系統14022,K32横内環状→青森駅（観光通り線）,,,1,1,14022
国道・古川線(35162),平日,平日_20時20分_系統35162,A1青森駅（国道・古川線）,,,1,1,35162
国道・古川線(1051),平日,平日_20時25分_系統1051,A1青森駅（国道・古川線）,,,1,1,1051
浪館通り線(48132),平日,平日_20時25分_系統48132,P41細越（浪館通り線）,,,0,1,48132
国道・古川線(39052),平日,平日_20時27分_系統39052,A1青森駅（国道・古川線）,,,1,1,39052
造道・八重田線(1022),平日,平日_20時30分_系統1022,C10古川→東部〈営〉（造道・八重田線）,,,0,0,1022
石江・新城線(16132),平日,平日_20時30分_系統16132,T50西部〈営〉（石江・新城線）,,,1,1,16132
浜田循環(80031),平日,平日_20時35分_系統80031,M35浜田循環→青森駅（旭町通り線）,,,1,1,80031
造道・八重田線(45022),平日,平日_20時35分_系統45022,C10県病→東部〈営〉（造道・八重田線）,,,1,1,45022
沖館・新田線(45181),平日,平日_20時36分_系統45181,W53野木和団地（沖館・新田線）,,,0,1,45181
造道・八重田線(49021),平日,平日_20時42分_系統49021,C11浅虫温泉駅（造道・八重田線）,,,0,1,49021
横内環状(14021),平日,平日_20時45分_系統14021,J32横内環状→青森駅（中筒井線）,,,1,1,14021
小柳線(6161),平日,平日_20時47分_系統6161,F10東部〈営〉（小柳線(桜川経由)）,,,0,1,6161
国道・古川線(39182),平日,平日_20時49分_系統39182,A1青森駅（国道・古川線）,,,1,0,39182
浪館通り線(35161),平日,平日_20時50分_系統35161,P40慈恵会病院（浪館通り線）,,,0,1,35161
石江・新城線(39081),平日,平日_20時53分_系統39081,T50西部〈営〉（石江・新城線）,,,0,1,39081
国道・古川線(1042),平日,平日_20時56分_系統1042,A1青森駅（国道・古川線）,,,1,0,1042
観光通り線(16031),平日,平日_20時59分_系統16031,K31公立大学（観光通り線）,,,0,1,16031
造道・八重田線(1022),平日,平日_21時00分_系統1022,C10古川→東部〈営〉（造道・八重田線）,,,0,1,1022
沖館・新田線(45131),平日,平日_21時03分_系統45131,W53野木和団地（沖館・新田線）,,,0,1,45131
国道・古川線(45132),平日,平日_21時03分_系統45132,A1青森駅（国道・古川線）,,,1,1,45132
国道・古川線(1051),平日,平日_21時05分_系統1051,A1青森駅（国道・古川線）,,,1,1,1051
造道・八重田線(39202),平日,平日_21時05分_系統39202,C10県病→東部〈営〉（造道・八重田線）,,,1,1,39202
石江・新城線(39051),平日,平日_21時05分_系統39051,T50西部〈営〉（石江・新城線）,,,0,1,39051
中筒井線(9021),平日,平日_21時10分_系統9021,J32幸畑団地（中筒井線）,,,0,1,9021
造道・八重田線(1052),平日,平日_21時12分_系統1052,C10古川→東部〈営〉（造道・八重田線）,,,0,1,1052
観光通り線(22021),平日,平日_21時20分_系統22021,K37問屋町（観光通り線）,,,0,1,22021
国道・古川線(1051),平日,平日_21時22分_系統1051,A1青森駅（国道・古川線）,,,1,0,1051
浪館通り線(35161),平日,平日_21時23分_系統35161,P40慈恵会病院（浪館通り線）,,,0,1,35161
石江・新城線(39181),平日,平日_21時30分_系統39181,T50西部〈営〉（石江・新城線）,,,0,0,39181
明の星通り線(12141),平日,平日_21時33分_系統12141,G21戸山団地（明の星通り線）,,,0,0,12141
沖館・新田線(45131),平日,平日_21時35分_系統45131,W53野木和団地（沖館・新田線）,,,0,1,45131
造道・八重田線(1052),平日,平日_21時35分_系統1052,C10古川→東部〈営〉（造道・八重田線）,,,0,1,1052
石江・新城線(16052),平日,平日_21時50分_系統16052,T50西部〈営〉（石江・新城線）,,,1,1,16052
中筒井線(9021),平日,平日_21時50分_系統9021,J32幸畑団地（中筒井線）,,,0,1,9021
石江・新城線(39051),平日,平日_21時52分_系統39051,T50西部〈営〉（石江・新城線）,,,0,1,39051
造道・八重田線(1022),平日,平日_21時55分_系統1022,C10古川→東部〈営〉（造道・八重田線）,,,0,1,1022
観光通り線(9031),平日,平日_22時00分_系統9031,K32幸畑団地（観光通り線）,,,0,1,9031
造道・八重田線(1052),平日,平日_22時10分_系統1052,C10古川→東部〈営〉（造道・八重田線）,,,0,1,1052
国道・古川線(1051),土日祝,土日祝_05時50分_系統1051,A1青森駅（国道・古川線）,,,1,1,1051
造道・八重田線(39202),土日祝,土日祝_06時00分_系統39202,C10県病→東部〈営〉（造道・八重田線）,,,1,1,39202
国道・古川線(1021),土日祝,土日祝_06時05分_系統1021,A1青森駅（国道・古川線）,,,1,0,1021
石江・新城線(39201),土日祝,土日祝_06時10分_系統39201,T50西部〈営〉（石江・新城線）,,,0,1,39201
浪館通り線(35141),土日祝,土日祝_06時20分_系統35141,P40慈恵会病院（浪館通り線）,,,0,1,35141
国道・古川線(22022),土日祝,土日祝_06時20分_系統22022,A1観光通り→青森駅（国道・古川線）,,,1,1,22022
造道・八重田線(35142),土日祝,土日祝_06時20分_系統35142,C10県病→東部〈営〉（造道・八重田線）,,,1,0,35142
沖館・新田線(45021),土日祝,土日祝_06時25分_系統45021,W53野木和団地（沖館・新田線）,,,0,0,45021
新町線(12082),土日祝,土日祝_06時25分_系統12082,B1明の星→青森駅（新町線）,,,1,1,12082
造道・八重田線(45022),土日祝,土日祝_06時25分_系統45022,C10県病→東部〈営〉（造道・八重田線）,,,1,0,45022
新町線(9022),土日祝,土日祝_06時25分_系統9022,B1中筒井→青森駅（新町線）,,,1,1,9022
観光通り線(22031),土日祝,土日祝_06時30分_系統22031,K37問屋町（観光通り線）,,,0,0,22031
旭町通り線(33091),土日祝,土日祝_06時32分_系統33091,M44中大野→野木（旭町通り線）,,,0,1,33091
国道・古川線(6162),土日祝,土日祝_06時34分_系統6162,A1小柳団地→青森駅（国道・古川線）,,,1,1,6162
松森・浜館線(12071),土日祝,土日祝_06時38分_系統12071,H21戸山団地（松森・浜館線）,,,0,1,12071
観光通り線(21081),土日祝,土日祝_06時40分_系統21081,K34市民病院（観光通り線）,,,1,1,21081
国道・古川線(22022),土日祝,土日祝_06時40分_系統22022,A1観光通り→青森駅（国道・古川線）,,,1,1,22022
国道・古川線(56061),土日祝,土日祝_06時40分_系統56061,A1東バイパス→青森駅（国道・古川線）,,,1,0,56061
滝内・三内線(44373),土日祝,土日祝_06時45分_系統44373,R52つくしが丘病院（滝内・三内線）,,,0,1,44373
沖館・新田線(45021),土日祝,土日祝_06時45分_系統45021,W53野木和団地（沖館・新田線）,,,0,0,45021
国道・古川線(39182),土日祝,土日祝_06時45分_系統39182,A1青森駅（国道・古川線）,,,1,1,39182
国道・古川線(6162),土日祝,土日祝_06時50分_系統6162,A1小柳団地→青森駅（国道・古川線）,,,1,1,6162
新町線(9022),土日祝,土日祝_06時50分_系統9022,B1中筒井→青森駅（新町線）,,,1,1,9022
国道・古川線(35162),土日祝,土日祝_06時50分_系統35162,A1青森駅（国道・古川線）,,,1,0,35162
新町線(15022),土日祝,土日祝_06時52分_系統15022,B1中筒井→青森駅（新町線）,,,1,1,15022
旭町通り線(28101),土日祝,土日祝_06時55分_系統28101,M43朝日放送（旭町通り線）,,,0,0,28101
造道・八重田線(1022),土日祝,土日祝_06時55分_系統1022,C10古川→東部〈営〉（造道・八重田線）,,,0,0,1022
造道・八重田線(47012),土日祝,土日祝_06時55分_系統47012,C10県病→東部〈営〉（造道・八重田線）,,,1,1,47012
国道・古川線(28102),土日祝,土日祝_06時55分_系統28102,A1旭町→青森駅（国道・古川線）,,,1,1,28102
明の星通り線(12151),土日祝,土日祝_06時55分_系統12151,G21戸山団地（明の星通り線）,,,0,1,12151
新町線(8022),土日祝,土日祝_07時00分_系統8022,B1中筒井→青森駅（新町線）,,,1,1,8022
国道・古川線(56021),土日祝,土日祝_07時00分_系統56021,A1東バイパス→青森駅（国道・古川線）,,,1,1,56021
石江・新城線(39051),土日祝,土日祝_07時00分_系統39051,T50西部〈営〉（石江・新城線）,,,0,1,39051
小柳線(6161),土日祝,土日祝_07時00分_系統6161,F10東部〈営〉（小柳線(桜川経由)）,,,0,1,6161
石江・新城線(39201),土日祝,土日祝_07時05分_系統39201,T50西部〈営〉（石江・新城線）,,,0,0,39201
国道・古川線(28112),土日祝,土日祝_07時08分_系統28112,A1中大野→青森駅（国道・古川線）,,,1,1,28112
旭町通り線(20121),土日祝,土日祝_07時10分_系統20121,M38南部工業団地（旭町通り線）,,,0,1,20121
国道・古川線(44374),土日祝,土日祝_07時10分_系統44374,A1青森駅（国道・古川線）,,,1,1,44374
国道・古川線(39062),土日祝,土日祝_07時12分_系統39062,A1青森駅（国道・古川線）,,,1,1,39062
新町線(13072),土日祝,土日祝_07時12分_系統13072,B1明の星→青森駅（新町線）,,,1,1,13072
国道・古川線(1021),土日祝,土日祝_07時12分_系統1021,A1青森駅（国道・古川線）,,,1,1,1021
造道・八重田線(1022),土日祝,土日祝_07時13分_系統1022,C10古川→東部〈営〉（造道・八重田線）,,,0,1,1022
福祉増進センタ(48151),土日祝,土日祝_07時13分_系統48151,60しあわせプラザ（福祉増進センター）,,,1,1,48151
国道・古川線(36222),土日祝,土日祝_07時15分_系統36222,A1浪館→青森駅（国道・古川線）,,,1,1,36222
国道・古川線(41131),土日祝,土日祝_07時16分_系統41131,A1西バイパス→青森駅（国道・古川線）,,,1,1,41131
浪館通り線(38031),土日祝,土日祝_07時17分_系統38031,P41細越（浪館通り線）,,,0,0,38031
中筒井線(15031),土日祝,土日祝_07時17分_系統15031,J20昭和大仏（中筒井線）,,,0,1,15031
新町線(9022),土日祝,土日祝_07時17分_系統9022,B1中筒井→青森駅（新町線）,,,1,1,9022
浪館通り線(35161),土日祝,土日祝_07時18分_系統35161,P40慈恵会病院（浪館通り線）,,,0,1,35161
国道・古川線(33102),土日祝,土日祝_07時19分_系統33102,A1中大野→青森駅（国道・古川線）,,,1,1,33102
沖館・新田線(47031),土日祝,土日祝_07時20分_系統47031,W54後潟（沖館・新田線）,,,0,1,47031
国道・古川線(12011),土日祝,土日祝_07時20分_系統12011,A1観光通り→青森駅（国道・古川線）,,,1,1,12011
国道・古川線(25052),土日祝,土日祝_07時20分_系統25052,A1青森駅（国道・古川線）,,,1,1,25052
横内環状(14022),土日祝,土日祝_07時20分_系統14022,K32横内環状→青森駅（観光通り線）,,,1,1,14022
観光通り線(16051),土日祝,土日祝_07時24分_系統16051,K31公立大学（観光通り線）,,,0,1,16051
福祉増進センター(48131),土日祝,土日祝_07時25分_系統48131,60しあわせプラザ（福祉増進センター）,,,1,0,48131
石江・新城線(22032),土日祝,土日祝_07時27分_系統22032,T50西部〈営〉（石江・新城線）,,,1,0,22032
造道・八重田線(45142),土日祝,土日祝_07時28分_系統45142,C12県立中央病院（造道・八重田線）,,,1,0,45142
新町線(12062),土日祝,土日祝_07時28分_系統12062,B1浜館→青森駅（新町線）,,,1,1,12062
観光通り線(22021),土日祝,土日祝_07時29分_系統22021,K37問屋町（観光通り線）,,,0,1,22021
西バイパス線(41132),土日祝,土日祝_07時29分_系統41132,U50西部〈営〉（西バイパス線）,,,0,0,41132
造道・八重田線(39082),土日祝,土日祝_07時30分_系統39082,C10県病→東部〈営〉（造道・八重田線）,,,1,1,39082
松森・浜館線(12061),土日祝,土日祝_07時30分_系統12061,H21戸山団地（松森・浜館線）,,,0,0,12061
国道・古川線(6162),土日祝,土日祝_07時31分_系統6162,A1小柳団地→青森駅（国道・古川線）,,,1,1,6162
沖館・新田線(21082),土日祝,土日祝_07時31分_系統21082,W53野木和団地（沖館・新田線）,,,0,1,21082
観光通り線(21151),土日祝,土日祝_07時32分_系統21151,K34市民病院（観光通り線）,,,0,1,21151
国道・古川線(44374),土日祝,土日祝_07時32分_系統44374,A1青森駅（国道・古川線）,,,1,1,44374
造道・八重田線(49021),土日祝,土日祝_07時33分_系統49021,C11浅虫温泉駅（造道・八重田線）,,,0,1,49021
浜田循環(80031),土日祝,土日祝_07時35分_系統80031,M35浜田循環→青森駅（旭町通り線）,,,1,1,80031
石江・新城線(39221),土日祝,土日祝_07時35分_系統39221,T50西部〈営〉（石江・新城線）,,,0,0,39221
中筒井線(19031),土日祝,土日祝_07時38分_系統19031,J38流通団地（中筒井線）,,,0,1,19031
観光通り線(22171),土日祝,土日祝_07時39分_系統22171,K37問屋町（観光通り線）,,,0,1,22171
新町線(49022),土日祝,土日祝_07時40分_系統49022,B1青森駅（新町線）,,,1,1,49022
沖館・新田線(45021),土日祝,土日祝_07時42分_系統45021,W53野木和団地（沖館・新田線）,,,0,1,45021
造道・八重田線(39102),土日祝,土日祝_07時43分_系統39102,C10県病→東部〈営〉（造道・八重田線）,,,1,0,39102
国道・古川線(1051),土日祝,土日祝_07時44分_系統1051,A1青森駅（国道・古川線）,,,1,0,1051
旭町通り線(37031),土日祝,土日祝_07時45分_系統37031,M42南高校（旭町通り線）,,,0,1,37031
新町線(12082),土日祝,土日祝_07時46分_系統12082,B1明の星→青森駅（新町線）,,,1,1,12082
観光通り線(24011),土日祝,土日祝_07時47分_系統24011,K33学校教育センター（観光通り線）,,,0,1,24011
国道・古川線(28102),土日祝,土日祝_07時47分_系統28102,A1旭町→青森駅（国道・古川線）,,,1,0,28102
国道・古川線(45132),土日祝,土日祝_07時49分_系統45132,A1青森駅（国道・古川線）,,,1,0,45132
造道・八重田線(49091),土日祝,土日祝_07時50分_系統49091,C11浅虫水族館（造道・八重田線）,,,0,1,49091
横内環状(14021),土日祝,土日祝_07時52分_系統14021,J32横内環状→青森駅（中筒井線）,,,1,1,14021
県立美術館線(36251),土日祝,土日祝_07時53分_系統36251,S51三内丸山遺跡（県立美術館線）,,,0,1,36251
国道・古川線(35162),土日祝,土日祝_07時55分_系統35162,A1青森駅（国道・古川線）,,,1,1,35162
石江・新城線(56041),土日祝,土日祝_07時56分_系統56041,T50東バイパス→西部〈営〉（石江・新城線）,,,1,1,56041
国道・古川線(6142),土日祝,土日祝_07時58分_系統6142,A1小柳団地→青森駅（国道・古川線）,,,1,1,6142
新町線(19032),土日祝,土日祝_07時58分_系統19032,B1中筒井→青森駅（新町線）,,,1,1,19032
明の星通り線(13071),土日祝,土日祝_07時59分_系統13071,G21沢山（明の星通り線）,,,0,1,13071
浜田循環(80041),土日祝,土日祝_08時00分_系統80041,K35浜田循環→青森駅（観光通り線）,,,1,1,80041
国道・古川線(1051),土日祝,土日祝_08時00分_系統1051,A1青森駅（国道・古川線）,,,1,1,1051
中央大橋線(16151),土日祝,土日祝_08時05分_系統16151,L31公立大学（中央大橋線）,,,0,1,16151
国道・古川線(44374),土日祝,土日祝_08時05分_系統44374,A1青森駅（国道・古川線）,,,1,1,44374
造道・八重田線(1052),土日祝,土日祝_08時06分_系統1052,C10古川→東部〈営〉（造道・八重田線）,,,0,0,1052
新町線(12142),土日祝,土日祝_08時06分_系統12142,B1明の星→青森駅（新町線）,,,1,1,12142
観光通り線(21171),土日祝,土日祝_08時07分_系統21171,K34市民病院（観光通り線）,,,0,1,21171
浪館通り線(35161),土日祝,土日祝_08時07分_系統35161,P40慈恵会病院（浪館通り線）,,,0,1,35161
造道・八重田線(36232),土日祝,土日祝_08時09分_系統36232,C10浪館→東部〈営〉（造道・八重田線）,,,1,1,36232
旭町通り線(28111),土日祝,土日祝_08時10分_系統28111,M43朝日放送（旭町通り線）,,,0,1,28111
沖館・新田線(45021),土日祝,土日祝_08時12分_系統45021,W53野木和団地（沖館・新田線）,,,0,0,45021
新町線(15032),土日祝,土日祝_08時13分_系統15032,B1中筒井→青森駅（新町線）,,,1,1,15032
中筒井線(15031),土日祝,土日祝_08時15分_系統15031,J20昭和大仏（中筒井線）,,,0,1,15031
新町線(3021),土日祝,土日祝_08時16分_系統3021,B1青森駅（新町線）,,,1,1,3021
国道・古川線(39052),土日祝,土日祝_08時16分_系統39052,A1青森駅（国道・古川線）,,,1,0,39052
造道・八重田線(25051),土日祝,土日祝_08時17分_系統25051,C13築木館（造道・八重田線）,,,0,1,25051
国道・古川線(22022),土日祝,土日祝_08時17分_系統22022,A1観光通り→青森駅（国道・古川線）,,,1,1,22022
観光通り線(21051),土日祝,土日祝_08時20分_系統21051,K34市民病院（観光通り線）,,,1,1,21051
国道・古川線(21022),土日祝,土日祝_08時20分_系統21022,A1青森駅（国道・古川線）,,,1,1,21022
横内環状(14022),土日祝,土日祝_08時20分_系統14022,K32横内環状→青森駅（観光通り線）,,,1,1,14022
浪館通り線(35141),土日祝,土日祝_08時22分_系統35141,P40慈恵会病院（浪館通り線）,,,0,0,35141
福祉増進センタ(48122),土日祝,土日祝_08時22分_系統48122,60しあわせプラザ（福祉増進センター）,,,1,0,48122
国道・古川線(47032),土日祝,土日祝_08時26分_系統47032,A1青森駅（国道・古川線）,,,1,1,47032
国道・古川線(1042),土日祝,土日祝_08時26分_系統1042,A1青森駅（国道・古川線）,,,1,0,1042
石江・新城線(39051),土日祝,土日祝_08時28分_系統39051,T50西部〈営〉（石江・新城線）,,,0,1,39051
国道・古川線(37032),土日祝,土日祝_08時28分_系統37032,A1青森駅（国道・古川線）,,,1,1,37032
観光通り線(24011),土日祝,土日祝_08時30分_系統24011,K33学校教育センター（観光通り線）,,,0,0,24011
明の星通り線(12081),土日祝,土日祝_08時31分_系統12081,G21戸山団地（明の星通り線）,,,0,1,12081
国道・古川線(39062),土日祝,土日祝_08時32分_系統39062,A1青森駅（国道・古川線）,,,1,1,39062
国道・古川線(1051),土日祝,土日祝_08時32分_系統1051,A1青森駅（国道・古川線）,,,1,1,1051
新町線(12062),土日祝,土日祝_08時34分_系統12062,B1浜館→青森駅（新町線）,,,1,0,12062
浜田循環(80031),土日祝,土日祝_08時35分_系統80031,M35浜田循環→青森駅（旭町通り線）,,,1,1,80031
国道・古川線(6162),土日祝,土日祝_08時36分_系統6162,A1小柳団地→青森駅（国道・古川線）,,,1,1,6162
国道・古川線(56061),土日祝,土日祝_08時38分_系統56061,A1東バイパス→青森駅（国道・古川線）,,,1,0,56061
国道・古川線(35162),土日祝,土日祝_08時40分_系統35162,A1青森駅（国道・古川線）,,,1,1,35162
石江・新城線(39051),土日祝,土日祝_08時40分_系統39051,T50西部〈営〉（石江・新城線）,,,0,1,39051
新町線(49022),土日祝,土日祝_08時40分_系統49022,B1青森駅（新町線）,,,1,1,49022
造道・八重田線(39121),土日祝,土日祝_08時41分_系統39121,C12県立中央病院（造道・八重田線）,,,1,1,39121
石江・新城線(22032),土日祝,土日祝_08時42分_系統22032,T50西部〈営〉（石江・新城線）,,,1,1,22032
滝内・三内線(44373),土日祝,土日祝_08時43分_系統44373,R52つくしが丘病院（滝内・三内線）,,,0,1,44373
造道・八重田線(1062),土日祝,土日祝_08時43分_系統1062,C12古川→県立中央病院（造道・八重田線）,,,0,1,1062
横内環状(14021),土日祝,土日祝_08時45分_系統14021,J32横内環状→青森駅（中筒井線）,,,1,1,14021
観光通り線(22021),土日祝,土日祝_08時46分_系統22021,K37問屋町（観光通り線）,,,0,0,22021
国道・古川線(16042),土日祝,土日祝_08時47分_系統16042,A1旭町→青森駅（国道・古川線）,,,1,1,16042
西バイパス線(41132),土日祝,土日祝_08時47分_系統41132,U50西部〈営〉（西バイパス線）,,,0,1,41132
石江・新城線(39201),土日祝,土日祝_08時49分_系統39201,T50西部〈営〉（石江・新城線）,,,0,0,39201
県立美術館線(36251),土日祝,土日祝_08時49分_系統36251,S51三内丸山遺跡（県立美術館線）,,,0,1,36251
国道・古川線(39052),土日祝,土日祝_08時50分_系統39052,A1青森駅（国道・古川線）,,,1,1,39052
国道・古川線(56061),土日祝,土日祝_08時52分_系統56061,A1東バイパス→青森駅（国道・古川線）,,,1,0,56061
造道・八重田線(35142),土日祝,土日祝_08時53分_系統35142,C10県病→東部〈営〉（造道・八重田線）,,,1,1,35142
明の星通り線(12081),土日祝,土日祝_08時53分_系統12081,G21戸山団地（明の星通り線）,,,0,1,12081
石江・新城線(39321),土日祝,土日祝_08時53分_系統39321,T50西部〈営〉（石江・新城線）,,,0,1,39321
国道・古川線(21022),土日祝,土日祝_08時54分_系統21022,A1青森駅（国道・古川線）,,,1,1,21022
造道・八重田線(49091),土日祝,土日祝_08時55分_系統49091,C11浅虫水族館（造道・八重田線）,,,0,1,49091
国道・古川線(47032),土日祝,土日祝_08時55分_系統47032,A1青森駅（国道・古川線）,,,1,1,47032
旭町通り線(37031),土日祝,土日祝_08時57分_系統37031,M42南高校（旭町通り線）,,,0,0,37031
新町線(3021),土日祝,土日祝_08時57分_系統3021,B1青森駅（新町線）,,,1,1,3021
造道・八重田線(45022),土日祝,土日祝_08時58分_系統45022,C10県病→東部〈営〉（造道・八重田線）,,,1,1,45022
新町線(49092),土日祝,土日祝_08時59分_系統49092,B1青森駅（新町線）,,,1,1,49092
造道・八重田線(39202),土日祝,土日祝_09時00分_系統39202,C10県病→東部〈営〉（造道・八重田線）,,,1,0,39202
浜田循環(80041),土日祝,土日祝_09時00分_系統80041,K35浜田循環→青森駅（観光通り線）,,,1,1,80041
新町線(19032),土日祝,土日祝_09時00分_系統19032,B1中筒井→青森駅（新町線）,,,1,1,19032
国道・古川線(33092),土日祝,土日祝_09時02分_系統33092,A1中大野→青森駅（国道・古川線）,,,1,1,33092
中筒井線(8021),土日祝,土日祝_09時03分_系統8021,J24田茂木沢（中筒井線）,,,0,1,8021
国道・古川線(1021),土日祝,土日祝_09時03分_系統1021,A1青森駅（国道・古川線）,,,1,0,1021
国道・古川線(38052),土日祝,土日祝_09時05分_系統38052,A1青森駅（国道・古川線）,,,1,1,38052
浪館通り線(35161),土日祝,土日祝_09時06分_系統35161,P40慈恵会病院（浪館通り線）,,,0,1,35161
国道・古川線(39322),土日祝,土日祝_09時08分_系統39322,A1青森駅（国道・古川線）,,,1,1,39322
小柳線(6161),土日祝,土日祝_09時08分_系統6161,F10東部〈営〉（小柳線(桜川経由)）,,,0,1,6161
国道・古川線(25052),土日祝,土日祝_09時09分_系統25052,A1青森駅（国道・古川線）,,,1,1,25052
新町線(13072),土日祝,土日祝_09時09分_系統13072,B1明の星→青森駅（新町線）,,,1,1,13072
沖館・新田線(45131),土日祝,土日祝_09時09分_系統45131,W53野木和団地（沖館・新田線）,,,0,1,45131
新町線(15032),土日祝,土日祝_09時10分_系統15032,B1中筒井→青森駅（新町線）,,,1,1,15032
国道・古川線(41131),土日祝,土日祝_09時10分_系統41131,A1西バイパス→青森駅（国道・古川線）,,,1,0,41131
国道・古川線(24012),土日祝,土日祝_09時10分_系統24012,A1観光通り→青森駅（国道・古川線）,,,1,0,24012
東バイパス線(56022),土日祝,土日祝_09時12分_系統56022,E10東部〈営〉（東バイパス線）,,,0,0,56022
国道・古川線(39182),土日祝,土日祝_09時15分_系統39182,A1青森駅（国道・古川線）,,,1,0,39182
石江・新城線(56041),土日祝,土日祝_09時16分_系統56041,T50東バイパス→西部〈営〉（石江・新城線）,,,1,1,56041
旭町通り線(33091),土日祝,土日祝_09時17分_系統33091,M44中大野→野木（旭町通り線）,,,0,1,33091
石江・新城線(39051),土日祝,土日祝_09時20分_系統39051,T50西部〈営〉（石江・新城線）,,,0,1,39051
横内環状(14022),土日祝,土日祝_09時20分_系統14022,K32横内環状→青森駅（観光通り線）,,,1,1,14022
沖館・新田線(47031),土日祝,土日祝_09時22分_系統47031,W54後潟（沖館・新田線）,,,0,1,47031
石江・新城線(21032),土日祝,土日祝_09時23分_系統21032,T50西部〈営〉（石江・新城線）,,,1,1,21032
国道・古川線(6152),土日祝,土日祝_09時25分_系統6152,A1小柳団地→青森駅（国道・古川線）,,,1,1,6152
国道・古川線(12212),土日祝,土日祝_09時25分_系統12212,A1中央大橋→青森駅（国道・古川線）,,,1,1,12212
国道・古川線(39062),土日祝,土日祝_09時26分_系統39062,A1青森駅（国道・古川線）,,,1,0,39062
浪館通り線(35161),土日祝,土日祝_09時27分_系統35161,P40慈恵会病院（浪館通り線）,,,0,1,35161
松森・浜館線(12061),土日祝,土日祝_09時27分_系統12061,H21戸山団地（松森・浜館線）,,,0,1,12061
東バイパス線(56022),土日祝,土日祝_09時28分_系統56022,E10東部〈営〉（東バイパス線）,,,0,0,56022
観光通り線(17021),土日祝,土日祝_09時30分_系統17021,K30モヤヒルズ（観光通り線）,,,0,1,17021
造道・八重田線(45012),土日祝,土日祝_09時30分_系統45012,C10県病→東部〈営〉（造道・八重田線）,,,1,0,45012
国道・古川線(35162),土日祝,土日祝_09時30分_系統35162,A1青森駅（国道・古川線）,,,1,0,35162
国道・古川線(6162),土日祝,土日祝_09時30分_系統6162,A1小柳団地→青森駅（国道・古川線）,,,1,0,6162
沖館・新田線(48152),土日祝,土日祝_09時31分_系統48152,W53野木和団地（沖館・新田線）,,,0,1,48152
石江・新城線(39292),土日祝,土日祝_09時32分_系統39292,T50西部〈営〉（石江・新城線）,,,0,0,39292
滝内・三内線(44373),土日祝,土日祝_09時32分_系統44373,R52つくしが丘病院（滝内・三内線）,,,0,1,44373
新町線(12082),土日祝,土日祝_09時33分_系統12082,B1明の星→青森駅（新町線）,,,1,1,12082
造道・八重田線(44242),土日祝,土日祝_09時34分_系統44242,C10県病→東部〈営〉（造道・八重田線）,,,1,1,44242
浜田循環(80031),土日祝,土日祝_09時35分_系統80031,M35浜田循環→青森駅（旭町通り線）,,,1,1,80031
石江・新城線(39232),土日祝,土日祝_09時36分_系統39232,T50西部〈営〉（石江・新城線）,,,0,1,39232
国道・古川線(39322),土日祝,土日祝_09時37分_系統39322,A1青森駅（国道・古川線）,,,1,1,39322
観光通り線(22021),土日祝,土日祝_09時37分_系統22021,K37問屋町（観光通り線）,,,0,1,22021
造道・八重田線(1052),土日祝,土日祝_09時39分_系統1052,C10古川→東部〈営〉（造道・八重田線）,,,0,1,1052
造道・八重田線(37042),土日祝,土日祝_09時40分_系統37042,C10県病→東部〈営〉（造道・八重田線）,,,1,0,37042
国道・古川線(41131),土日祝,土日祝_09時40分_系統41131,A1西バイパス→青森駅（国道・古川線）,,,1,1,41131
新町線(3021),土日祝,土日祝_09時40分_系統3021,B1青森駅（新町線）,,,1,1,3021
小柳線(6161),土日祝,土日祝_09時42分_系統6161,F10東部〈営〉（小柳線(桜川経由)）,,,0,0,6161
石江・新城線(22032),土日祝,土日祝_09時42分_系統22032,T50西部〈営〉（石江・新城線）,,,1,0,22032
国道・古川線(36222),土日祝,土日祝_09時43分_系統36222,A1浪館→青森駅（国道・古川線）,,,1,1,36222
石江・新城線(39051),土日祝,土日祝_09時44分_系統39051,T50西部〈営〉（石江・新城線）,,,0,1,39051
横内環状(14021),土日祝,土日祝_09時45分_系統14021,J32横内環状→青森駅（中筒井線）,,,1,1,14021
観光通り線(21021),土日祝,土日祝_09時46分_系統21021,K34市民病院（観光通り線）,,,0,1,21021
浪館中央循環(82011),土日祝,土日祝_09時52分_系統82011,P35浪館中央循環→青森駅（浪館通り線）,,,1,1,82011
新町線(12062),土日祝,土日祝_09時52分_系統12062,B1浜館→青森駅（新町線）,,,1,1,12062
沖館・新田線(48152),土日祝,土日祝_09時53分_系統48152,W53野木和団地（沖館・新田線）,,,0,0,48152
東バイパス線(56022),土日祝,土日祝_09時54分_系統56022,E10東部〈営〉（東バイパス線）,,,0,1,56022
旭町通り線(37031),土日祝,土日祝_09時54分_系統37031,M42南高校（旭町通り線）,,,0,0,37031
観光通り線(19101),土日祝,土日祝_09時56分_系統19101,K38流通団地（観光通り線）,,,0,0,19101
県立美術館線(36201),土日祝,土日祝_09時56分_系統36201,S51三内丸山遺跡（県立美術館線）,,,0,1,36201
国道・古川線(35162),土日祝,土日祝_09時58分_系統35162,A1青森駅（国道・古川線）,,,1,1,35162
西バイパス線(49131),土日祝,土日祝_10時00分_系統49131,U5新青森駅東口（西バイパス線）,,,1,1,49131
